company_name,job_title,location,country,work_type,employment_type,seniority_level,department,job_url,source_site,date_posted,salary,visa_sponsorship,requires_degree,technical_category,relevance_score,keep_or_reject,rejection_reason,short_summary,required_skills,preferred_skills
Airbnb,"Staff Data Scientist- Causal Inference, Visual Understanding","Remote, United States",USA,Remote,Unknown,Senior,Data Science,https://careers.airbnb.com/positions/7360248?gh_jid=7360248,Greenhouse,2026-02-04T15:37:40-05:00,Unknown,Unknown,Unknown,Data Science / ML,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,"Staff Data Scientist, Marketplace","Remote, United States",USA,Remote,Unknown,Senior,Data Science,https://careers.airbnb.com/positions/7415829?gh_jid=7415829,Greenhouse,2026-03-03T11:11:34-05:00,Unknown,Unknown,Unknown,Data Science / ML,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,"Staff Data Scientist, Marketplace Optimization and Ranking","Remote, United States",USA,Remote,Unknown,Senior,Data Science,https://careers.airbnb.com/positions/7705161?gh_jid=7705161,Greenhouse,2026-03-11T11:48:02-04:00,Unknown,Unknown,Unknown,Data Science / ML,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,"Staff Data Scientist, Pricing","Remote, United States",USA,Remote,Unknown,Senior,Data Science,https://careers.airbnb.com/positions/7705262?gh_jid=7705262,Greenhouse,2026-03-11T12:20:07-04:00,Unknown,Unknown,Unknown,Data Science / ML,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,Staff Machine Learning Engineer - Community Support Engineering,"Remote - USA, United States",USA,Remote,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7116975?gh_jid=7116975,Greenhouse,2026-01-29T15:35:19-05:00,Unknown,Unknown,Unknown,Data Science / ML,79,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, s",,
Airbnb,"Staff Machine Learning Engineer, Listings and Host Tools Data and AI","Remote-USA, United States",USA,Remote,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7454348?gh_jid=7454348,Greenhouse,2026-01-30T12:25:48-05:00,Unknown,Unknown,Unknown,Data Science / ML,79,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, s",,
Airbnb,"Staff Software Engineer, Android Platform","Remote - USA, United States",USA,Remote,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7235415?gh_jid=7235415,Greenhouse,2026-02-10T20:17:09-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, s",,
Airbnb,"Staff Software Engineer, Communication & Connectivity",United States,USA,On-site,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7421419?gh_jid=7421419,Greenhouse,2026-01-29T15:43:09-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,"Staff Software Engineer, Communication Products","Remote - USA, United States",USA,Remote,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7655958?gh_jid=7655958,Greenhouse,2026-03-02T11:56:53-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,"Staff Software Engineer, Community Support Engineering",China,Unknown,On-site,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/6448191?gh_jid=6448191,Greenhouse,2025-12-15T16:11:12-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;Important to read before submit applica",,
Airbnb,"Staff Software Engineer, Listings & Host Tools and AI",United States,USA,On-site,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7528577?gh_jid=7528577,Greenhouse,2026-01-29T16:00:18-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;The Community You Will Join:&lt;/strong",,
Airbnb,"Staff Software Engineer, Network Infrastructure","Remote - USA, United States",USA,Remote,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7600470?gh_jid=7600470,Greenhouse,2026-02-11T23:37:22-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, s",,
Airbnb,"Staff Software Engineer, Performance","Remote - USA, United States",USA,Remote,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/6996864?gh_jid=6996864,Greenhouse,2026-01-29T16:01:17-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, s",,
Airbnb,"Staff Software Engineer (Technical Lead), Storage",United States,USA,On-site,Unknown,Senior,Software Engineering,https://careers.airbnb.com/positions/7702714?gh_jid=7702714,Greenhouse,2026-03-11T00:21:37-04:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;span style=&quot;font-family: helvetica, arial, sans-serif; font-size: 12pt;&quot;&gt;Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, s",,
Discord,"Data Engineer, Analytics","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Unknown,Data Science & Engineering,https://job-boards.greenhouse.io/discord/jobs/8371252002,Greenhouse,2026-02-20T19:45:24-05:00,Unknown,Unknown,Unknown,Data Engineering,73,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Discord",,
Discord,"Engineering Manager, Application Security","San Francisco Bay Area , San Francisco, CA",Canada,On-site,Unknown,Manager,Security Engineering,https://job-boards.greenhouse.io/discord/jobs/8440430002,Greenhouse,2026-03-04T00:29:28-05:00,Unknown,Unknown,Unknown,Cybersecurity,73,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;str",,
Discord,"Full-Stack Software Engineer, Ads","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Unknown,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8362007002,Greenhouse,2026-03-11T13:32:20-04:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We are",,
Discord,Principal Software Engineer - Infrastructure,"San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/8400845002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Discord",,
Discord,Rust/C++ Senior Software Engineer,"San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/7966411002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,79,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;str",,
Discord,Rust/C++ Software Engineer,"San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Unknown,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/8177727002,Greenhouse,2026-02-26T13:13:25-05:00,Unknown,Unknown,Unknown,Software Engineering,79,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;str",,
Discord,"Senior Data Engineer, Analytics","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Data Science & Engineering,https://job-boards.greenhouse.io/discord/jobs/8373431002,Greenhouse,2026-02-20T17:26:28-05:00,Unknown,Unknown,Unknown,Data Engineering,73,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Discord",,
Discord,"Senior Data Scientist, Analytics - Ads Product","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Data Science & Engineering,https://job-boards.greenhouse.io/discord/jobs/8436008002,Greenhouse,2026-02-24T15:37:05-05:00,Unknown,Unknown,Unknown,Data Science / ML,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;At Disc",,
Discord,"Senior Security Engineer, Enterprise Security","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Security Engineering,https://job-boards.greenhouse.io/discord/jobs/8447477002,Greenhouse,2026-03-09T20:03:35-04:00,Unknown,Unknown,Unknown,Cybersecurity,73,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We are",,
Discord,"Senior Security Software Engineer, Detection and Response","San Francisco Bay Area or Remote, Remote (U.S.)",Remote / Global,Remote,Unknown,Senior,Security Engineering,https://job-boards.greenhouse.io/discord/jobs/8332382002,Greenhouse,2026-03-11T21:17:23-04:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Discord",,
Discord,"Senior Software Engineer, Ads","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8101842002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We are",,
Discord,"Senior Software Engineer, Ads","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8177757002,Greenhouse,2026-02-04T13:32:12-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We are",,
Discord,"Senior Software Engineer, Consumer Revenue","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8397423002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We&#39;",,
Discord,Senior Software Engineer- Database Infrastructure,"San Francisco Bay Area , San Francisco, CA",Canada,On-site,Unknown,Senior,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/8200328002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Dat",,
Discord,"Senior Software Engineer, Design Systems","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8431671002,Greenhouse,2026-02-26T16:09:15-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Des",,
Discord,"Senior Software Engineer, Developer Success","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Developers,https://job-boards.greenhouse.io/discord/jobs/8402906002,Greenhouse,2026-03-05T13:56:58-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;People",,
Discord,"Senior Software Engineer, Machine Learning (Commerce)","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Machine Learning,https://job-boards.greenhouse.io/discord/jobs/8438033002,Greenhouse,2026-03-06T13:20:44-05:00,Unknown,Unknown,Unknown,Software Engineering,79,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We are",,
Discord,"Senior Software Engineer, Mobile Architecture","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/8245138002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We&#39;",,
Discord,Senior Software Engineer - Notifications,"San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8352070002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We&#39;",,
Discord,"Senior Software Engineer, Payments","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Product Engineering,https://job-boards.greenhouse.io/discord/jobs/8452933002,Greenhouse,2026-03-11T19:14:23-04:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Come bu",,
Discord,"Senior Software Engineer, Platform as a Service","San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/8409021002,Greenhouse,2026-02-12T14:26:12-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Discord",,
Discord,Senior Software Engineer - Platform Infrastructure,"San Francisco Bay Area, San Francisco, CA",Canada,On-site,Unknown,Senior,Core Tech Engineering,https://job-boards.greenhouse.io/discord/jobs/8136321002,Greenhouse,2026-02-03T12:46:35-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Discord is used by over 200 million people every month for many different reasons, but there’s one thing that nearly everyone does on our platform:&lt;strong&gt; play video games.&lt;/strong&gt; Over 90% of our users play games, spending a combined 1.5 billion hours playing thousands of unique titles on Discord each month. Discord plays a uniquely important role in the future of gaming. We are focused on making it easier and more fun for people to talk and hang out before, during, and after playing games.&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Our Pla",,
